fecha,zona_prov,clae2,w_mean
2015-11-01,FORMOSA,79,10963
2015-11-01,FORMOSA,80,9853
2015-11-01,FORMOSA,81,8444
2015-11-01,FORMOSA,82,10123
2015-11-01,FORMOSA,85,7040
2015-11-01,FORMOSA,86,10858
2015-11-01,FORMOSA,87,11033
2015-11-01,FORMOSA,88,8348
2015-11-01,FORMOSA,90,6517
2015-11-01,FORMOSA,92,11611
2015-11-01,FORMOSA,93,3451
2015-11-01,FORMOSA,94,11640
2015-11-01,FORMOSA,95,-99
2015-11-01,FORMOSA,96,9503
2015-11-01,FORMOSA,999,9616
2015-11-01,JUJUY,1,6298
2015-11-01,JUJUY,2,5106
2015-11-01,JUJUY,3,5374
2015-11-01,JUJUY,5,15599
2015-11-01,JUJUY,7,22653
2015-11-01,JUJUY,8,18921
2015-11-01,JUJUY,9,22106
2015-11-01,JUJUY,10,22164
2015-11-01,JUJUY,11,24530
2015-11-01,JUJUY,12,17432
2015-11-01,JUJUY,13,6623
2015-11-01,JUJUY,14,9051
2015-11-01,JUJUY,15,11847
2015-11-01,JUJUY,16,7457
2015-11-01,JUJUY,17,19757
2015-11-01,JUJUY,18,10042
2015-11-01,JUJUY,19,26447
2015-11-01,JUJUY,20,16287
2015-11-01,JUJUY,21,41621
2015-11-01,JUJUY,22,12787
2015-11-01,JUJUY,23,24832
2015-11-01,JUJUY,24,13894
2015-11-01,JUJUY,25,7855
2015-11-01,JUJUY,26,11615
2015-11-01,JUJUY,27,-99
2015-11-01,JUJUY,28,13501
2015-11-01,JUJUY,29,13351
2015-11-01,JUJUY,31,10638
2015-11-01,JUJUY,32,9002
2015-11-01,JUJUY,33,14195
2015-11-01,JUJUY,35,25656
2015-11-01,JUJUY,38,16493
2015-11-01,JUJUY,41,8042
2015-11-01,JUJUY,42,9637
2015-11-01,JUJUY,43,9343
2015-11-01,JUJUY,45,13375
2015-11-01,JUJUY,46,12427
2015-11-01,JUJUY,47,11829
2015-11-01,JUJUY,49,17073
2015-11-01,JUJUY,50,-99
2015-11-01,JUJUY,51,29559
2015-11-01,JUJUY,52,10392
2015-11-01,JUJUY,53,21496
2015-11-01,JUJUY,55,8748
2015-11-01,JUJUY,56,8476
2015-11-01,JUJUY,58,13079
2015-11-01,JUJUY,59,9046
2015-11-01,JUJUY,60,15438
2015-11-01,JUJUY,61,16357
2015-11-01,JUJUY,62,11811
2015-11-01,JUJUY,63,13245
2015-11-01,JUJUY,64,28431
2015-11-01,JUJUY,65,19051
2015-11-01,JUJUY,66,8418
2015-11-01,JUJUY,68,9702
2015-11-01,JUJUY,69,8362
2015-11-01,JUJUY,70,11062
2015-11-01,JUJUY,71,7261
2015-11-01,JUJUY,73,13111
2015-11-01,JUJUY,74,6506
2015-11-01,JUJUY,75,8005
2015-11-01,JUJUY,77,6012
2015-11-01,JUJUY,78,5003
2015-11-01,JUJUY,79,9895
2015-11-01,JUJUY,80,10016
2015-11-01,JUJUY,81,7015
2015-11-01,JUJUY,82,9580
2015-11-01,JUJUY,85,8110
2015-11-01,JUJUY,86,12218
2015-11-01,JUJUY,87,9688
2015-11-01,JUJUY,88,14958
2015-11-01,JUJUY,90,11206
2015-11-01,JUJUY,91,12454
2015-11-01,JUJUY,92,9132
2015-11-01,JUJUY,93,10660
2015-11-01,JUJUY,94,10350
2015-11-01,JUJUY,95,8744
2015-11-01,JUJUY,96,10368
2015-11-01,JUJUY,999,11261
2015-11-01,LA PAMPA,1,10230
2015-11-01,LA PAMPA,2,10239
2015-11-01,LA PAMPA,3,-99
2015-11-01,LA PAMPA,6,40962
2015-11-01,LA PAMPA,8,17201
2015-11-01,LA PAMPA,9,32052
2015-11-01,LA PAMPA,10,15240
2015-11-01,LA PAMPA,11,16402
2015-11-01,LA PAMPA,13,6532
2015-11-01,LA PAMPA,14,9300
2015-11-01,LA PAMPA,15,14125
2015-11-01,LA PAMPA,16,11363
2015-11-01,LA PAMPA,17,25941
2015-11-01,LA PAMPA,18,10726
2015-11-01,LA PAMPA,19,14805
2015-11-01,LA PAMPA,20,39050
2015-11-01,LA PAMPA,21,40392
2015-11-01,LA PAMPA,22,11521
2015-11-01,LA PAMPA,23,17658
2015-11-01,LA PAMPA,24,11319
2015-11-01,LA PAMPA,25,9649
2015-11-01,LA PAMPA,26,-99
2015-11-01,LA PAMPA,27,11889
2015-11-01,LA PAMPA,28,15699
2015-11-01,LA PAMPA,29,12777
2015-11-01,LA PAMPA,31,8279
2015-11-01,LA PAMPA,32,9865
2015-11-01,LA PAMPA,33,9078
2015-11-01,LA PAMPA,35,22009
2015-11-01,LA PAMPA,36,22899
2015-11-01,LA PAMPA,37,-99
2015-11-01,LA PAMPA,38,4028
2015-11-01,LA PAMPA,39,30854
2015-11-01,LA PAMPA,41,8245
2015-11-01,LA PAMPA,42,13220
2015-11-01,LA PAMPA,43,27585
2015-11-01,LA PAMPA,45,12500
2015-11-01,LA PAMPA,46,14783
2015-11-01,LA PAMPA,47,11982
2015-11-01,LA PAMPA,49,18640
2015-11-01,LA PAMPA,51,20480
2015-11-01,LA PAMPA,52,16340
2015-11-01,LA PAMPA,53,20901
2015-11-01,LA PAMPA,55,10179
2015-11-01,LA PAMPA,56,7667
2015-11-01,LA PAMPA,58,16251
2015-11-01,LA PAMPA,59,10065
2015-11-01,LA PAMPA,60,18790
2015-11-01,LA PAMPA,61,25089
2015-11-01,LA PAMPA,62,16274
2015-11-01,LA PAMPA,63,16072
2015-11-01,LA PAMPA,64,43201
2015-11-01,LA PAMPA,65,23724
2015-11-01,LA PAMPA,66,14021
2015-11-01,LA PAMPA,68,9853
2015-11-01,LA PAMPA,69,9114
2015-11-01,LA PAMPA,70,11211
2015-11-01,LA PAMPA,71,6311
2015-11-01,LA PAMPA,72,10233
2015-11-01,LA PAMPA,73,15474
2015-11-01,LA PAMPA,74,8852
2015-11-01,LA PAMPA,75,9075
2015-11-01,LA PAMPA,77,22188
2015-11-01,LA PAMPA,78,3228
2015-11-01,LA PAMPA,79,10717
2015-11-01,LA PAMPA,80,12794
2015-11-01,LA PAMPA,81,6952
2015-11-01,LA PAMPA,82,10450
2015-11-01,LA PAMPA,85,10872
2015-11-01,LA PAMPA,86,12339
2015-11-01,LA PAMPA,87,9781
2015-11-01,LA PAMPA,88,7799
2015-11-01,LA PAMPA,90,17082
2015-11-01,LA PAMPA,91,9906
2015-11-01,LA PAMPA,92,17596
2015-11-01,LA PAMPA,93,8143
2015-11-01,LA PAMPA,94,13437
2015-11-01,LA PAMPA,95,8199
2015-11-01,LA PAMPA,96,8054
2015-11-01,LA PAMPA,999,16197
2015-11-01,LA RIOJA,1,9631
2015-11-01,LA RIOJA,2,12470
2015-11-01,LA RIOJA,3,11060
2015-11-01,LA RIOJA,8,10989
2015-11-01,LA RIOJA,9,3350
2015-11-01,LA RIOJA,10,14622
2015-11-01,LA RIOJA,11,12313
2015-11-01,LA RIOJA,13,13057
2015-11-01,LA RIOJA,14,9734
2015-11-01,LA RIOJA,15,14259
2015-11-01,LA RIOJA,16,3980
2015-11-01,LA RIOJA,17,27123
2015-11-01,LA RIOJA,18,19510
2015-11-01,LA RIOJA,19,22343
2015-11-01,LA RIOJA,20,20879
2015-11-01,LA RIOJA,21,24774
2015-11-01,LA RIOJA,22,15073
2015-11-01,LA RIOJA,23,8166
2015-11-01,LA RIOJA,25,5670
2015-11-01,LA RIOJA,26,14477
2015-11-01,LA RIOJA,27,16186
2015-11-01,LA RIOJA,28,13455
2015-11-01,LA RIOJA,29,11111
2015-11-01,LA RIOJA,31,11772
2015-11-01,LA RIOJA,32,10870
2015-11-01,LA RIOJA,33,8675
2015-11-01,LA RIOJA,35,22985
2015-11-01,LA RIOJA,36,14520
2015-11-01,LA RIOJA,38,10484
2015-11-01,LA RIOJA,41,6962
2015-11-01,LA RIOJA,42,13219
2015-11-01,LA RIOJA,43,12291
2015-11-01,LA RIOJA,45,10548
2015-11-01,LA RIOJA,46,12410
2015-11-01,LA RIOJA,47,11374
2015-11-01,LA RIOJA,49,13967
2015-11-01,LA RIOJA,50,-99
2015-11-01,LA RIOJA,51,26790
2015-11-01,LA RIOJA,52,11382
2015-11-01,LA RIOJA,53,22126
2015-11-01,LA RIOJA,55,10523
2015-11-01,LA RIOJA,56,6945
2015-11-01,LA RIOJA,58,11552
2015-11-01,LA RIOJA,59,12472
2015-11-01,LA RIOJA,60,18039
2015-11-01,LA RIOJA,61,26695
2015-11-01,LA RIOJA,62,11800
2015-11-01,LA RIOJA,63,15464
2015-11-01,LA RIOJA,64,29988
2015-11-01,LA RIOJA,65,17012
2015-11-01,LA RIOJA,66,12176
2015-11-01,LA RIOJA,68,9663
2015-11-01,LA RIOJA,69,7344
2015-11-01,LA RIOJA,70,15441
2015-11-01,LA RIOJA,71,12580
2015-11-01,LA RIOJA,72,7431
2015-11-01,LA RIOJA,73,15224
2015-11-01,LA RIOJA,74,-99
2015-11-01,LA RIOJA,75,-99
2015-11-01,LA RIOJA,77,7308
2015-11-01,LA RIOJA,78,3521
2015-11-01,LA RIOJA,79,7477
2015-11-01,LA RIOJA,80,10819
2015-11-01,LA RIOJA,81,8295
2015-11-01,LA RIOJA,82,9870
2015-11-01,LA RIOJA,85,7434
2015-11-01,LA RIOJA,86,10939
2015-11-01,LA RIOJA,87,7189
2015-11-01,LA RIOJA,88,11574
2015-11-01,LA RIOJA,90,-99
2015-11-01,LA RIOJA,91,7963
2015-11-01,LA RIOJA,92,18540
2015-11-01,LA RIOJA,93,10282
2015-11-01,LA RIOJA,94,11120
2015-11-01,LA RIOJA,95,5645
2015-11-01,LA RIOJA,96,10754
2015-11-01,LA RIOJA,999,10390
2015-11-01,MENDOZA,1,6021
2015-11-01,MENDOZA,2,8170
2015-11-01,MENDOZA,3,-99
2015-11-01,MENDOZA,5,18007
2015-11-01,MENDOZA,6,44891
2015-11-01,MENDOZA,7,15632
2015-11-01,MENDOZA,8,10619
2015-11-01,MENDOZA,9,42920
2015-11-01,MENDOZA,10,11109
2015-11-01,MENDOZA,11,13117
2015-11-01,MENDOZA,12,35149
2015-11-01,MENDOZA,13,9829
2015-11-01,MENDOZA,14,10263
2015-11-01,MENDOZA,15,12355
2015-11-01,MENDOZA,16,8541
2015-11-01,MENDOZA,17,18955
2015-11-01,MENDOZA,18,12867
2015-11-01,MENDOZA,19,29001
2015-11-01,MENDOZA,20,20473
2015-11-01,MENDOZA,21,48965
2015-11-01,MENDOZA,22,15387
2015-11-01,MENDOZA,23,20195
2015-11-01,MENDOZA,24,15255
2015-11-01,MENDOZA,25,13476
2015-11-01,MENDOZA,26,11665
2015-11-01,MENDOZA,27,18142
2015-11-01,MENDOZA,28,17029
2015-11-01,MENDOZA,29,12592
2015-11-01,MENDOZA,30,10433
2015-11-01,MENDOZA,31,14751
2015-11-01,MENDOZA,32,8749
2015-11-01,MENDOZA,33,16232
2015-11-01,MENDOZA,35,31403
2015-11-01,MENDOZA,36,22777
2015-11-01,MENDOZA,37,8877
2015-11-01,MENDOZA,38,14007
2015-11-01,MENDOZA,41,7744
2015-11-01,MENDOZA,42,17506
2015-11-01,MENDOZA,43,10458
2015-11-01,MENDOZA,45,13483
2015-11-01,MENDOZA,46,12724
2015-11-01,MENDOZA,47,11877
2015-11-01,MENDOZA,49,16734
2015-11-01,MENDOZA,50,26044
2015-11-01,MENDOZA,51,31861
2015-11-01,MENDOZA,52,14744
2015-11-01,MENDOZA,53,20139
2015-11-01,MENDOZA,55,11259
2015-11-01,MENDOZA,56,6878
2015-11-01,MENDOZA,58,18481
2015-11-01,MENDOZA,59,10588
2015-11-01,MENDOZA,60,24373
2015-11-01,MENDOZA,61,22814
2015-11-01,MENDOZA,62,14844
2015-11-01,MENDOZA,63,16156
2015-11-01,MENDOZA,64,32039
2015-11-01,MENDOZA,65,19331
2015-11-01,MENDOZA,66,10314
2015-11-01,MENDOZA,68,12089
2015-11-01,MENDOZA,69,8125
2015-11-01,MENDOZA,70,10310
2015-11-01,MENDOZA,71,20880
2015-11-01,MENDOZA,72,20449
2015-11-01,MENDOZA,73,14981
2015-11-01,MENDOZA,74,9604
2015-11-01,MENDOZA,75,7759
2015-11-01,MENDOZA,77,12383
2015-11-01,MENDOZA,78,5210
2015-11-01,MENDOZA,79,10311
2015-11-01,MENDOZA,80,9849
2015-11-01,MENDOZA,81,7356
2015-11-01,MENDOZA,82,7568
2015-11-01,MENDOZA,85,7596
2015-11-01,MENDOZA,86,12948
2015-11-01,MENDOZA,87,9068
2015-11-01,MENDOZA,88,9154
2015-11-01,MENDOZA,90,5993
2015-11-01,MENDOZA,91,6213
2015-11-01,MENDOZA,92,15625
2015-11-01,MENDOZA,93,8972
2015-11-01,MENDOZA,94,11919
2015-11-01,MENDOZA,95,8977
2015-11-01,MENDOZA,96,8220
2015-11-01,MENDOZA,999,12329
2015-11-01,MISIONES,1,5645
2015-11-01,MISIONES,2,7910
2015-11-01,MISIONES,3,4407
2015-11-01,MISIONES,8,11622
2015-11-01,MISIONES,9,44902
2015-11-01,MISIONES,10,10420
2015-11-01,MISIONES,11,13693
2015-11-01,MISIONES,12,15389
2015-11-01,MISIONES,13,9147
2015-11-01,MISIONES,14,6989
2015-11-01,MISIONES,15,13295
2015-11-01,MISIONES,16,8143
2015-11-01,MISIONES,17,24919
2015-11-01,MISIONES,18,6903
2015-11-01,MISIONES,19,24615
2015-11-01,MISIONES,20,10823
2015-11-01,MISIONES,21,57134
2015-11-01,MISIONES,22,10995
2015-11-01,MISIONES,23,9818
2015-11-01,MISIONES,24,13391
2015-11-01,MISIONES,25,7138
2015-11-01,MISIONES,26,10420
2015-11-01,MISIONES,27,27738
2015-11-01,MISIONES,28,7589
2015-11-01,MISIONES,29,5421
2015-11-01,MISIONES,30,15132
2015-11-01,MISIONES,31,10650
2015-11-01,MISIONES,32,11036
2015-11-01,MISIONES,33,8229
2015-11-01,MISIONES,35,27893
2015-11-01,MISIONES,36,16633
2015-11-01,MISIONES,37,-99
2015-11-01,MISIONES,38,19900
2015-11-01,MISIONES,39,3767
2015-11-01,MISIONES,41,7850
2015-11-01,MISIONES,42,13331
2015-11-01,MISIONES,43,7475
2015-11-01,MISIONES,45,11583
2015-11-01,MISIONES,46,12340
2015-11-01,MISIONES,47,11574
2015-11-01,MISIONES,49,16691
2015-11-01,MISIONES,50,21792
2015-11-01,MISIONES,51,49004
2015-11-01,MISIONES,52,12479
2015-11-01,MISIONES,53,18923
2015-11-01,MISIONES,55,12243
2015-11-01,MISIONES,56,6978
2015-11-01,MISIONES,58,10057
2015-11-01,MISIONES,59,9378
2015-11-01,MISIONES,60,12883
2015-11-01,MISIONES,61,25046
2015-11-01,MISIONES,62,12228
2015-11-01,MISIONES,63,13067
2015-11-01,MISIONES,64,32453
2015-11-01,MISIONES,65,18329
2015-11-01,MISIONES,66,9207
2015-11-01,MISIONES,68,11882
2015-11-01,MISIONES,69,7864
2015-11-01,MISIONES,70,9309
2015-11-01,MISIONES,71,9182
2015-11-01,MISIONES,72,-99
2015-11-01,MISIONES,73,8117
2015-11-01,MISIONES,74,9068
2015-11-01,MISIONES,75,9377
2015-11-01,MISIONES,77,11948
2015-11-01,MISIONES,78,2063
2015-11-01,MISIONES,79,10835
2015-11-01,MISIONES,80,8920
2015-11-01,MISIONES,81,5620
2015-11-01,MISIONES,82,12378
2015-11-01,MISIONES,85,8752
2015-11-01,MISIONES,86,11894
2015-11-01,MISIONES,87,10339
2015-11-01,MISIONES,88,10658
2015-11-01,MISIONES,90,3876
2015-11-01,MISIONES,91,14515
2015-11-01,MISIONES,92,12688
2015-11-01,MISIONES,93,8002
2015-11-01,MISIONES,94,11077
2015-11-01,MISIONES,95,7020
2015-11-01,MISIONES,96,8036
2015-11-01,MISIONES,999,15786
2015-11-01,NEUQUEN,1,8733
2015-11-01,NEUQUEN,2,13945
2015-11-01,NEUQUEN,3,4890
2015-11-01,NEUQUEN,6,63482
2015-11-01,NEUQUEN,7,-99
2015-11-01,NEUQUEN,8,16314
2015-11-01,NEUQUEN,9,50066
2015-11-01,NEUQUEN,10,15083
2015-11-01,NEUQUEN,11,16177
2015-11-01,NEUQUEN,13,15151
2015-11-01,NEUQUEN,14,14560
2015-11-01,NEUQUEN,15,14693
2015-11-01,NEUQUEN,16,14519
2015-11-01,NEUQUEN,17,19049
2015-11-01,NEUQUEN,18,14701
2015-11-01,NEUQUEN,19,32312
2015-11-01,NEUQUEN,20,36020
2015-11-01,NEUQUEN,21,31209
2015-11-01,NEUQUEN,22,17239
2015-11-01,NEUQUEN,23,23110
2015-11-01,NEUQUEN,24,50546
2015-11-01,NEUQUEN,25,18055
2015-11-01,NEUQUEN,26,18321
2015-11-01,NEUQUEN,27,21333
2015-11-01,NEUQUEN,28,37691
2015-11-01,NEUQUEN,29,14663
2015-11-01,NEUQUEN,30,-99
2015-11-01,NEUQUEN,31,12977
2015-11-01,NEUQUEN,32,13670
2015-11-01,NEUQUEN,33,23721
2015-11-01,NEUQUEN,35,38804
2015-11-01,NEUQUEN,36,24773
2015-11-01,NEUQUEN,37,21327
2015-11-01,NEUQUEN,38,24566
2015-11-01,NEUQUEN,39,26949
2015-11-01,NEUQUEN,41,11659
2015-11-01,NEUQUEN,42,27835
2015-11-01,NEUQUEN,43,25954
2015-11-01,NEUQUEN,45,16098
2015-11-01,NEUQUEN,46,16263
2015-11-01,NEUQUEN,47,15777
2015-11-01,NEUQUEN,49,30486
2015-11-01,NEUQUEN,50,15264
2015-11-01,NEUQUEN,51,39444
2015-11-01,NEUQUEN,52,15525
2015-11-01,NEUQUEN,53,25442
2015-11-01,NEUQUEN,55,12486
2015-11-01,NEUQUEN,56,11485
2015-11-01,NEUQUEN,58,14731
2015-11-01,NEUQUEN,59,13213
2015-11-01,NEUQUEN,60,24641
2015-11-01,NEUQUEN,61,29067
2015-11-01,NEUQUEN,62,14933
2015-11-01,NEUQUEN,63,32758
2015-11-01,NEUQUEN,64,38575
2015-11-01,NEUQUEN,65,24382
2015-11-01,NEUQUEN,66,11896
2015-11-01,NEUQUEN,68,13780
2015-11-01,NEUQUEN,69,10567
2015-11-01,NEUQUEN,70,13022
2015-11-01,NEUQUEN,71,25727
2015-11-01,NEUQUEN,72,17101
2015-11-01,NEUQUEN,73,12983
2015-11-01,NEUQUEN,74,19315
2015-11-01,NEUQUEN,75,9226
2015-11-01,NEUQUEN,77,19171
2015-11-01,NEUQUEN,78,11492
2015-11-01,NEUQUEN,79,13041
2015-11-01,NEUQUEN,80,14164
2015-11-01,NEUQUEN,81,10144
2015-11-01,NEUQUEN,82,18360
2015-11-01,NEUQUEN,85,9815
2015-11-01,NEUQUEN,86,18469
2015-11-01,NEUQUEN,87,12040
2015-11-01,NEUQUEN,88,9130
2015-11-01,NEUQUEN,90,1132
2015-11-01,NEUQUEN,91,8809
2015-11-01,NEUQUEN,92,20269
2015-11-01,NEUQUEN,93,10019
2015-11-01,NEUQUEN,94,22946
2015-11-01,NEUQUEN,95,12447
2015-11-01,NEUQUEN,96,12028
2015-11-01,NEUQUEN,999,14975
2015-11-01,RIO NEGRO,1,8861
2015-11-01,RIO NEGRO,2,9557
2015-11-01,RIO NEGRO,3,11838
2015-11-01,RIO NEGRO,6,60295
2015-11-01,RIO NEGRO,7,12546
2015-11-01,RIO NEGRO,8,14569
2015-11-01,RIO NEGRO,9,46989
2015-11-01,RIO NEGRO,10,12992
2015-11-01,RIO NEGRO,11,16404
2015-11-01,RIO NEGRO,12,45584
2015-11-01,RIO NEGRO,13,9802
2015-11-01,RIO NEGRO,14,13346
2015-11-01,RIO NEGRO,15,17539
2015-11-01,RIO NEGRO,16,8846
2015-11-01,RIO NEGRO,17,26418
2015-11-01,RIO NEGRO,18,20661
2015-11-01,RIO NEGRO,19,-99
2015-11-01,RIO NEGRO,20,24441
2015-11-01,RIO NEGRO,21,74377
2015-11-01,RIO NEGRO,22,16075
2015-11-01,RIO NEGRO,23,16987
2015-11-01,RIO NEGRO,24,15544
2015-11-01,RIO NEGRO,25,15770
2015-11-01,RIO NEGRO,26,14846
2015-11-01,RIO NEGRO,27,14046
2015-11-01,RIO NEGRO,28,16956
2015-11-01,RIO NEGRO,29,11459
2015-11-01,RIO NEGRO,30,34736
2015-11-01,RIO NEGRO,31,21388
2015-11-01,RIO NEGRO,32,9455
2015-11-01,RIO NEGRO,33,13554
2015-11-01,RIO NEGRO,35,29997
2015-11-01,RIO NEGRO,36,19169
2015-11-01,RIO NEGRO,37,-99
2015-11-01,RIO NEGRO,38,19383
2015-11-01,RIO NEGRO,39,-99
2015-11-01,RIO NEGRO,41,10640
2015-11-01,RIO NEGRO,42,19218
2015-11-01,RIO NEGRO,43,15160
2015-11-01,RIO NEGRO,45,13150
2015-11-01,RIO NEGRO,46,13962
2015-11-01,RIO NEGRO,47,14502
2015-11-01,RIO NEGRO,49,23619
2015-11-01,RIO NEGRO,50,18292
2015-11-01,RIO NEGRO,51,51600
2015-11-01,RIO NEGRO,52,15608
2015-11-01,RIO NEGRO,53,23947
2015-11-01,RIO NEGRO,55,12499
2015-11-01,RIO NEGRO,56,10158
2015-11-01,RIO NEGRO,58,11188
2015-11-01,RIO NEGRO,59,9772
2015-11-01,RIO NEGRO,60,22709
2015-11-01,RIO NEGRO,61,26823
2015-11-01,RIO NEGRO,62,21215
2015-11-01,RIO NEGRO,63,13058
2015-11-01,RIO NEGRO,64,37724
2015-11-01,RIO NEGRO,65,20915
2015-11-01,RIO NEGRO,66,11010
2015-11-01,RIO NEGRO,68,13708
2015-11-01,RIO NEGRO,69,10061
2015-11-01,RIO NEGRO,70,11062
2015-11-01,RIO NEGRO,71,13852
2015-11-01,RIO NEGRO,72,20548
2015-11-01,RIO NEGRO,73,10911
2015-11-01,RIO NEGRO,74,23006
2015-11-01,RIO NEGRO,75,7515
2015-11-01,RIO NEGRO,77,14873
2015-11-01,RIO NEGRO,78,6827
2015-11-01,RIO NEGRO,79,11373
2015-11-01,RIO NEGRO,80,13091
2015-11-01,RIO NEGRO,81,9228
2015-11-01,RIO NEGRO,82,9549
2015-11-01,RIO NEGRO,85,10272
2015-11-01,RIO NEGRO,86,18409
2015-11-01,RIO NEGRO,87,10396
2015-11-01,RIO NEGRO,88,11640
2015-11-01,RIO NEGRO,90,7771
2015-11-01,RIO NEGRO,91,12079
2015-11-01,RIO NEGRO,92,16018
2015-11-01,RIO NEGRO,93,9578
2015-11-01,RIO NEGRO,94,15536
2015-11-01,RIO NEGRO,95,9840
2015-11-01,RIO NEGRO,96,9308
2015-11-01,RIO NEGRO,999,16039
2015-11-01,SALTA,1,7182
2015-11-01,SALTA,2,9477
2015-11-01,SALTA,6,49579
2015-11-01,SALTA,7,34339
2015-11-01,SALTA,8,21095
2015-11-01,SALTA,9,40966
2015-11-01,SALTA,10,15538
2015-11-01,SALTA,11,18895
2015-11-01,SALTA,12,20449
2015-11-01,SALTA,13,7351
2015-11-01,SALTA,14,7554
2015-11-01,SALTA,15,13429
2015-11-01,SALTA,16,6466
2015-11-01,SALTA,17,12671
2015-11-01,SALTA,18,13085
2015-11-01,SALTA,19,42207
2015-11-01,SALTA,20,20491
2015-11-01,SALTA,21,48635
2015-11-01,SALTA,22,13161
2015-11-01,SALTA,23,15617
2015-11-01,SALTA,24,6634
2015-11-01,SALTA,25,8131
2015-11-01,SALTA,26,9177
2015-11-01,SALTA,27,11384
2015-11-01,SALTA,28,11811
2015-11-01,SALTA,29,6668
2015-11-01,SALTA,30,7254
2015-11-01,SALTA,31,11248
2015-11-01,SALTA,32,8200
2015-11-01,SALTA,33,9413
2015-11-01,SALTA,35,29638
2015-11-01,SALTA,36,21422
2015-11-01,SALTA,37,-99
2015-11-01,SALTA,38,17220
2015-11-01,SALTA,41,7354
2015-11-01,SALTA,42,11805
2015-11-01,SALTA,43,8047
2015-11-01,SALTA,45,11872
2015-11-01,SALTA,46,12750
2015-11-01,SALTA,47,11335
2015-11-01,SALTA,49,17615
2015-11-01,SALTA,50,69180
2015-11-01,SALTA,51,30336
2015-11-01,SALTA,52,17454
2015-11-01,SALTA,53,21119
2015-11-01,SALTA,55,10069
2015-11-01,SALTA,56,7852
2015-11-01,SALTA,58,9330
2015-11-01,SALTA,59,13798
2015-11-01,SALTA,60,17364
2015-11-01,SALTA,61,23759
2015-11-01,SALTA,62,19214
2015-11-01,SALTA,63,15877
2015-11-01,SALTA,64,31622
2015-11-01,SALTA,65,18729
2015-11-01,SALTA,66,8233
2015-11-01,SALTA,68,9783
2015-11-01,SALTA,69,7666
2015-11-01,SALTA,70,8719
2015-11-01,SALTA,71,8271
2015-11-01,SALTA,72,14701
2015-11-01,SALTA,73,8959
2015-11-01,SALTA,74,6463
2015-11-01,SALTA,75,6148
2015-11-01,SALTA,77,9573
2015-11-01,SALTA,78,3770
2015-11-01,SALTA,79,10771
2015-11-01,SALTA,80,10248
2015-11-01,SALTA,81,8104
2015-11-01,SALTA,82,7015
2015-11-01,SALTA,85,7628
2015-11-01,SALTA,86,11773
2015-11-01,SALTA,87,9110
2015-11-01,SALTA,90,10510
2015-11-01,SALTA,91,1179
2015-11-01,SALTA,92,14718
2015-11-01,SALTA,93,7615
2015-11-01,SALTA,94,11316
2015-11-01,SALTA,95,9518
2015-11-01,SALTA,96,7989
2015-11-01,SALTA,999,7982
2015-11-01,SAN JUAN,1,6667
2015-11-01,SAN JUAN,2,8449
2015-11-01,SAN JUAN,6,55259
2015-11-01,SAN JUAN,7,40764
2015-11-01,SAN JUAN,8,16277
2015-11-01,SAN JUAN,9,20386
2015-11-01,SAN JUAN,10,13431
2015-11-01,SAN JUAN,11,10703
2015-11-01,SAN JUAN,13,12603
2015-11-01,SAN JUAN,14,11874
2015-11-01,SAN JUAN,15,10572
2015-11-01,SAN JUAN,16,7161
2015-11-01,SAN JUAN,17,16353
2015-11-01,SAN JUAN,18,8146
2015-11-01,SAN JUAN,20,21357
2015-11-01,SAN JUAN,21,26351
2015-11-01,SAN JUAN,22,16429
2015-11-01,SAN JUAN,23,16456
2015-11-01,SAN JUAN,24,9823
2015-11-01,SAN JUAN,25,7778
2015-11-01,SAN JUAN,26,16611
2015-11-01,SAN JUAN,27,13348
2015-11-01,SAN JUAN,28,17569
2015-11-01,SAN JUAN,29,14905
2015-11-01,SAN JUAN,30,30627
2015-11-01,SAN JUAN,31,6962
2015-11-01,SAN JUAN,32,14955
2015-11-01,SAN JUAN,33,25819
2015-11-01,SAN JUAN,35,43378
2015-11-01,SAN JUAN,36,12381
2015-11-01,SAN JUAN,37,11822
2015-11-01,SAN JUAN,38,21719
2015-11-01,SAN JUAN,39,17501
2015-11-01,SAN JUAN,41,6790
2015-11-01,SAN JUAN,42,14878
2015-11-01,SAN JUAN,43,9750
2015-11-01,SAN JUAN,45,11768
2015-11-01,SAN JUAN,46,12439
2015-11-01,SAN JUAN,47,11712
2015-11-01,SAN JUAN,49,16500
2015-11-01,SAN JUAN,51,30794
2015-11-01,SAN JUAN,52,12538
2015-11-01,SAN JUAN,53,21003
2015-11-01,SAN JUAN,55,9719
2015-11-01,SAN JUAN,56,9741
2015-11-01,SAN JUAN,58,7235
2015-11-01,SAN JUAN,59,6431
2015-11-01,SAN JUAN,60,18129
2015-11-01,SAN JUAN,61,20901
2015-11-01,SAN JUAN,62,7414
2015-11-01,SAN JUAN,63,16863
2015-11-01,SAN JUAN,64,34350
2015-11-01,SAN JUAN,65,15917
2015-11-01,SAN JUAN,66,9574
2015-11-01,SAN JUAN,68,8599
2015-11-01,SAN JUAN,69,8179
2015-11-01,SAN JUAN,70,11448
2015-11-01,SAN JUAN,71,9906
2015-11-01,SAN JUAN,72,11030
2015-11-01,SAN JUAN,73,9774
2015-11-01,SAN JUAN,74,6517
2015-11-01,SAN JUAN,75,7370
2015-11-01,SAN JUAN,77,7539
